belty;3;What is Sean Bean (Boromir) doing during the Council of Elrond scenes, even in final cut?;Reading his script, taped to his knee;Chewing bubblegum;Watching a film on his phone hidden in his costume.;Shortly falling asleep with open eyes as he was so overtired.;A
bem;3;Which two characters have the exact same amount of mentions in the LotR books?;Glorfindel & Haldir;Éomer & Théoden;Celeborn & Arwen;Balin & Glóin;B
bet;3;Which female character is mentioned most often in the LotR books?;Rosie Cotton;Arwen Undómiel;Éowyn;Galadriel;C
bet;3;Which member of the fellowship is mentioned least often in the Lord of the Rings books (286 times)?;Legolas;Gimli;Pippin;Boromir;D
bety;3;How many times does Aragorn toss someone in the film trilogy?;3;4;5;6;A
bey;3;Which actor needed almost no sword training and was called one of the best swordfighters ever by his trainer?;Orlando Bloom (Legolas);Bernard Hill (Théoden);Hugo Weaving (Elrond);Viggo Mortensen (Aragorn);D
bey;3;Which actor, because he was afraid of flying, walked to the sets in full costume multiple times?;Sean Bean (Boromir);Ian McKellen (Gandalf);Dominic Monaghan (Merry);John Rhys-Davies (Gimli);A
bey;3;Who plays the character of Aragorn?;Andy Serkis;Ian McKellen;Viggo Mortensen;Brent McIntyre;C
bey;3;Who plays the character of Barliman Butterbur?;David Weatherly;Karl Urban;Hugo Weaving;Mark Ferguson;A
bey;3;Who plays the character of Boromir?;Sean Bean;Karl Urban;Billy Boyd;Craig Parker;A
bey;3;Who plays the character of Théoden?;Bernard Hill;Karl Urban;Sean Bean;Brad Douriff;A
bey;4;Which of the following languages is actor Viggo Mortensen able to speak?;Spanish;Danish;English;Italian;ABCD
bey;4;Which of the following Viggo Mortensen facts are true?;Kicking away a helmet he broke his toe, the scene and his pain scream made it into the film.;Viggo has never read the LotR when he was casted as Aragorn.;Having big difficulties with elvish pronounciation, someone else is talking all of it in the film.;He formed such close bonds with his horse that he bought it from it's owner after the shooting.;ACD
bey;4;Which two actors of the Fellowship of the Ring did not require any latex prosthetics?;Sean Bean (Boromir);Viggo Mortensen (Aragorn); Sean Astin (Sam Gamgee);Orlando Bloom (Legolas);AB
bfh;4;Which of the following characters are mentioned more than 50 times in the LotR books?;Arwen;Hamfast "Gaffer" Gamgee;Shagrat (Uruk-hai);Uglúk (Uruk-hai);ABD
bfy;3;Who plays the character of Arwen?;Cate Blanchett;Sarah McLeod;Liv Tyler;Katie Jackson;C
bgilty;3;When the Bridge of Khazad-dûm scene was shot, what stood in for the Balrog?;Peter Jackson's son;A Ping Pong Ball;A fake skull mounted on a steel bar;McKellen was acting towards a solid wall only one meter in front of him.;B
bgnoy;4;Which of the following film facts are true?;The Uruks seen forging weapons actually are WETA workers usually making prop weapons.;The Return of the King won the Oscar for "Best Picture" before all filming was finished.;The Mount Doom scenes were shot on an actual volcano.;Gimlis actor, who had lost half a finger prior to filming, cut off his prop finger to prank Peter Jackson.;ABCD
bgy;3;Which character does John Rhys-Davies play?;Elrond;Aragorn;Gimli;Isildur;C
bgy;3;Which of the actors of the Fellowship of the Ring is the tallest one?;Viggo Mortensen (Aragorn);Dominic Monaghan (Merry);John Rhys-Davies (Gimli);Orlando Bloom (Legolas);C
bh;2;How many times is Frodo mentioned in the LotR books?;2028;200
bh;3;Which of the four Hobbits of the fellowship is mentioned least often in the books?;Frodo;Sam;Pippin;Merry;D
bhty;3;How many times does Frodo fall in the extended film trilogy?;12;16;21;39;D
bhty;3;How many times does Sam eavesdrop in the extended film trilogy?;3;5;7;9;C
bhw;3;Which character of the LotR did Tolkien consider to be the chief hero?;Frodo;Gandalf;Aragorn;Sam;D
bhxy;2;How many times does Gollum say "Precious" in the film trilogy?;32;5
bhy;3;Which character does Billy Boyd play?;Pippin;Sam;Frodo;Merry;A
bhy;3;Which character does Dominic Monaghan play?;Pippin;Sam;Frodo;Merry;D
bhy;3;Who plays the character of Bilbo in the Lord of the Rings?;Martin Freeman;Elijah Wood;Ian Holm;Mark Ferguson;C
bhy;3;Who plays the character of Sméagol?;No one, he is entirely computer-generated;Sean Bean;Andy Serkis;Ian Holm;C
bhy;4;Which two actors were each a parent of one of the children playing Sam and Rosie's children?;Sarah McLeod (Rosie);Viggo Mortensen (Aragorn);Liv Tyler (Arwen);Sean Astin (Sam Gamgee);AD
bijy;4;Which of the following Ian McKellen facts are true?;The shot where he bangs his head on a beam in Bagend happened accidentally;He stole some props as souvenirs from the film sets;Durin the filming he lived in the same trailer as Elijah Wood (Frodo);He once boarded the wrong chopper and flew to the wrong filming set;ABC
bit;3;Which evil character has the most mentions in the LotR books?;Sauron;Saruman;Gríma Wormtongue;Uglúk;B
biwy;3;Only one of the actors of LotR has met Tolkien, who?;Ian McKellen;Ian Holm;Christopher Lee;Bernard Hill;C
biwy;3;Which role gave JRR Tolkien Christopher Lee his blessing to play for, if a film should be made?;Saruman;Bilbo (LotR);Elrond;Gandalf;D
biy;3;Actor Christopher Lee (Saruman) did constantly re-read the Lord of the Rings. How often?;3 times per year;Every year;Every month;Every 3 years;B
biy;3;Christopher Lee auditioned for Gandalf, but instead was casted as Saruman, why?;His face had not enough wrinkles to look old enough.;He was deemed too old to be able to handle the fighting scenes.;He could not ride a horse.;He had too many other things going on to have enough time to be available for all Gandalf scenes.;B
biy;3;Who plays the character of Saruman?;Alan Lee;Alan Howard;James Howard;Christopher Lee;D
bj;1;Which word is missing in this chapter name? "..... is Company";Three
bj;1;Which word is missing in this chapter name? "A Conspiracy .....";Unmasked
bj;1;Which word is missing in this chapter name? "A Long-expected .....";Party
bj;1;Which word is missing in this chapter name? "A Short Cut to .....";Mushrooms
bj;1;Which word is missing in this chapter name? "The ..... of the Past";Shadow
bjmy;4;Which film sets were built as entire towns and tore down after filming LotR again?;Hobbiton;Bree;Edoras;Minas Tirith;AC
bk;1;Which word is missing in this chapter name? "..... on the Barrow-downs";Fog
bk;1;Which word is missing in this chapter name? "A Knife in the .....";Dark
bk;1;Which word is missing in this chapter name? "At the Sign of the ..... Pony";Prancing
bk;1;Which word is missing in this chapter name? "Flight to the .....";Ford
bk;1;Which word is missing in this chapter name? "In the ..... of Tom Bombadil";House
bk;1;Which word is missing in this chapter name? "The ..... Forest";Old
bk;1;Which word is missing in this chapter name? "The ..... of Elrond";Council
bk;1;Which word is missing in this chapter name? "The Grey .....";Havens
bl;1;Which word is missing in this chapter name? "..... Meetings";Many
bl;1;Which word is missing in this chapter name? "..... to Lórien";Farewell
bl;1;Which word is missing in this chapter name? "The ..... of Galadriel";Mirror
bl;1;Which word is missing in this chapter name? "The ..... of Khazad-dûm";Bridge
bl;1;Which word is missing in this chapter name? "The Great .....";River
bl;1;Which word is missing in this chapter name? "The Ring goes .....";South
bm;1;Which word is missing in this chapter name? "Helm's .....";Deep
bm;1;Which word is missing in this chapter name? "The King of the ..... Hall";Golden
bm;1;Which word is missing in this chapter name? "The Riders of .....";Rohan
bm;1;Which word is missing in this chapter name? "The White .....";Rider
bmty;3;Where do the sounds of the film scene where the shouting Uruk-hai approach Helms Deep stem from?;From fans of a Cricket Match;From a concert of the New Zealand band "The Coolies";From a group of protesting people in Wellington;From Wellington main station during high peak hours;A
bmy;3;Which actor voiced Treebeard?;John Rhys-Davies (Gimli);Ian McKellen (Gandalf);Bernard Hill (Théoden);Christopher Lee (Saruman);A
bn;1;Which word is missing in this chapter name? "Of Herbs and Stewed .....";Rabbit
bn;1;Which word is missing in this chapter name? "The ..... of the Fellowship";Breaking
bn;1;Which word is missing in this chapter name? "The ..... Pool";Forbidden
bn;1;Which word is missing in this chapter name? "The Battle of the ..... Fields";Pelennor
bn;1;Which word is missing in this chapter name? "The Departure of .....";Boromir
bn;1;Which word is missing in this chapter name? "The Steward and the .....";King
bn;1;Which word is missing in this chapter name? "The Voice of .....";Saruman
bo;1;Which word is missing in this chapter name? "..... Doom";Mount
bo;1;Which word is missing in this chapter name? "The ..... Gate Opens";Black
bo;1;Which word is missing in this chapter name? "The Black Gate is .....";Closed
bty;3;How many times is food prepared or eaten in the extended film trilogy?;29;37;43;56;B
bw;3;Which book did Tolkien want to give a different title to as it's name "Gave away the end?";Sauron Defeated;The Return of the King;The Death of Túrin Turambar;The Fall of Gondolin;B
bwy;1;True or false: Christopher Tolkien, JRR Tolkien's son, dislikes the Lord of the Rings films.;true
by;2;How many Oscars did the Lord of the Rings film trilogy got awarded with in total?;17;2
by;3;Almost all main actors of the Fellowship of the Ring got themselves an identical tattoo, who didn't?;Viggo Mortensen (Aragorn);Orlando Bloom (Legolas);Sean Bean (Boromir);John Rhys-Davies (Gimli);D
by;3;Back in the 60's a famous band wanted to make the films for the LotR, which one?;Deep Purple;The Beatles;Pink Floyd;The Rolling Stones;B
by;3;Which film director largely supported Peter Jackson on technical topics?;James Cameron (Avatar);George Lucas (Star Wars);Steven Spielberg (Jaws, E.T.);Christopher Nolan (The Dark Knight, Interstellar);B
by;4;For which of the following scenes did the actor have to swallow some kind of liquid?;All the Orc actors, to make their mouth insides look black as orcs have black blood.;Andy Serkis (Gollum) to be able to create the iconic Gollum voice.;Elijah Wood (Frodo) to make foam come out of his mouth when he is stung by Shelob.;Andy Serkis (Gollum) in a scene where Gollum is spitting, as he ran out of spit after a few takes.;AB
by;4;Which of the following animals were main contributors to the Cave Troll sound effects? (Choose 3);Walrus;Tiger;Horse;Gorilla;ABC
by;4;Which of the following items did Ian McKellen steal from the film sets?;Some gold coins of Smaug's Lair;Gandalf's pointy hat;The keys of Bagend;A shard of Narsil;AC
cwy;3;In which year was The Hobbit first published?;1928;1937;1942;1955;B
efqsvw;3;Which was one of the first characters Tolkien worked on during World War 1?;Earendil;Morgoth;Feanor;Manwe;A
eghw;4;Before Tolkien chose Aragorn to be human, he before belonged to various other races, which ones?;Dwarves;Elves;Hobbits;Valar;BC
emtz;3;How many more houses does MCME's new Edoras have over the old Edoras?;0;1;12;16;A
fmw;4;Which of the following are both fashion brands and names found in Tolkien's writing?;Chanel;Rohan;Dior;Maglor;BC
gjz;1;What is the biggest build on the Old MCME Map?;Moria
gjz;2;What is the maximal length of MCME's Old Moria?;4710;300
hjtz;3;There's one Shire town that is currently located in the wrong farthing on MCME, which one?;Little Delving;Whitwell;Hardbottle;Pincup;C
jw;3;Which inn has been inspired by a real inn of the same name?;The Ivy Bush;The Floating Log;The Golden Perch;The Green Dragon;A
knz;4;Which of the following MCME builds were never entirely rebuilt?;Edoras;Tharbad;Isengard;Annúminas;BC
lz;4;Which of the following builds were copied from the Old Map without any significant changes?;Helm's Deep;Rivendell;Caras Galadhon;Isengard;C
mtz;3;How long did it take to build the wall of Helm's Deep on MCME?;5 minutes;37 minutes;1 hour 11 minutes;111 minutes;A
nz;3;Which of the following MCME Projects took longest to complete?;Minas Tirith;Lothlórien (new map);Moria (old map);Osgiliath;D
nz;3;Who was the project leader of Minas Tirith?;Despot666;ryanturambar;Credoo;Demonataz;C
w;1;At what prestigous university did Tolkien hold a seat?;Oxford
w;1;True or false: Due to his excellent language skills, Tolkien was recruted as codebreaker in World War II.;False
w;1;True or false: Most of the texts for the Silmarillion was finished before the writing of the Hobbit started.;True
w;1;True or false: The name "Beren" stands above JRR Tolkiens name on his gravestone;false
w;1;True or false: The name "Luthien" stands above JRR Tolkiens name on his gravestone.;true
w;1;True or false: Tolkien married just before he had to join the war front in 1916.;True
w;1;True or false: Tolkien was born in the United Kingdom.;False
w;1;True or false: Tolkien's wife is older than he himself.;True
w;2;In which year did J.R.R. Tolkien die?;1973;10
w;3,What medieval text was Tolkien famous for translating?;Sceafa;Lacnunga;Moore Bede;Beowulf;D
w;3;At what age did Tolkien meet and befriend Edith Bratt, who he eventually married?;10 years;16 years;21 years;32 years;B
w;3;Before Tolkien came up with Sauron, what kind of creature at first was the greatest evil?;A cat;A snake;A horse;A boar;A
w;3;During war, Tolkien used a code to tell someone about where he was positioned, who did he inform?;His commander;His father;His son;His wife;D
w;3;How many of his fingers did Tolkien use to type the 1200 pages (and the countless revisions) of the Lord of the Rings?;1;2;6;10;B
w;3;How many siblings did Tolkien have?;0;1;2;3;B
w;3;In 1925, Tolkien succeeded Sir William Craigie as Professor of which subject, at Oxford?;Bible Studies;Anglo Saxon;Literature;Biology;B
w;3;In which country was Tolkien born?;Germany;South Africa;Singapore;France;B
w;3;In which South African city was Tolkien born?;Cape Town;Pretoria;Bloemfontein;Port Elizabeth;C
w;3;On which letter of the alphabet did Tolkien specifically work during his time as an assistant lexicographer at the 'Oxford English Dictionary'?;A;H;T;W;D
w;3;To which part of the British Army belonged Tolkien when he served in World War 1?;Royal Army Medical Corps;Corps of Royal Engineers;Infantry;Royal Flying Corps;C
w;3;Tolkien and his friends C.S. Lewis and Charles Williams were members of an informal literary disscusion group that met reguarly at a public house in Oxford. What was this group called?;Inklings;Elflings;Conlangs;Lingophiles;A
w;3;What do the initials J.R.R. stand for in J.R.R. Tolkien?;Joseph Ronald Redford;Joseph Robin Ronald;John Ronald Reuel;Jake Ronald Robin;C
w;3;What famous medieval text was Tolkien famous for translating?;Hildebrandslied;Beowulf;Volundarkvida;Nibelung;B
w;3;What is the First name of Tolkien's wife?;Edith;Anne;Nancy;Judith;A
w;3;What is the name of J.R.R. Tolkien's son who continued publishing his work after his death?;Christopher;Michael;John;Adam;A
w;3;What is the name of the dog that goes to the moon in a story Tolkien told to his son?;Chrysophylax;Roverandom;Artaxerxes;Caudimordax;B
w;3;What origin is the name Tolkien assumed to have?;The german word Tollkühn ("foolishly brave");The english word Talking;The old english word Tholing ("passion");The Sesotho (a southern african language) word Thothokiso ("poetry");A
w;3;What was JRR Tolkien attacked by when he was two years old and lived in South Africa?;Deathstalker Scorpion;Baboon Spider;Cape Cobra;Eastern Green Mamba;B
w;3;What was the profession of Tolkien's father?;Bank Manager;Railway Track Welder;Professor for Biology;Schoolbook Author;A
w;3;Which disease did Tolkien catch while serving on the Western Front in 1916, cause to which he was sent home?;Cannon Deafness;Trench Fever;Flare Blindness;Shell Shock;B
w;3;Which famous author did Tolkien often share his ideas with when writing his novels?;C.S. Lewis (The Chronicles of Narnia);Philip Pullman (Northern Lights aka The Golden Compass);J.M.Barrie (Peter Pan);Jonathan Swift (Gulliver's Travels);A
w;3;Which short story by Tolkien tells of the title character's encouters with a giant and the dragon Chrysophylax Dives?;Roverandom;Farmer Giles of Ham;Leaf by Niggle;The Lay of Aotrou and Itroun;B
w;3;Which two names can be found on Tolkien's gravestone?;Arwen and Aragorn;Galadriel and Celeborn;Beren and Lúthien;Indis and Finwë;C
w;3;Who wrote the Lord of the Rings?;Arthur Tolkien;John Tolkien;Christopher Tolkien;Adam Tolkien;B
w;4;Posthumously some things were named after Tolkien. Which of the following actually exist?;Cape Tolkien, New Zealand;Tolkien Road, Eastbourne, United Kingdom;The Asteroid 2675 Tolkien;Tolkien College, Oxford, United Kingdom;BC
w;4;Tolkien's works inspired many other things. Which of the following are true?;A tropical bush with orange leaves is named "Mallorn";Titan, a moon of Saturn, has various LotR-inspired mountain names;A dinosaur genus is named "Sauroniops";New Zealand has legal tender coins with LotR characters and runes on them;BCD
w;4;Which of the following Tolkien facts are true?;Tolkien once stole a city bus to go on a trip with his friends.;After the release of the Lord of the Rings multiple fans called him in the middle of the night.;Tolkien was so fascinated of the folklore legend about the monster of Loch Ness that he went camping at Loch Ness for almost 3 months.;While he was a professor at Oxford, whenever he returned homework of very bad quality to a student he would simply comment it with "You shall not pass!";AB
z;2;As of 2016, how many players did hold either the King, Valar or Head rank?;14;3
z;2;What year was MCME started?;2010;0
z;3;At the 2014 MCME Summer Events, who was supposed to lead the Opening, but was missing?;ryanturambar;Finrod_Amandil;Credoo;Iru_;D
z;3;What does Credoo's skin represent?;A turtle;A wookie;A fish;A High Elf;C
z;3;Which of the following MCME Ranks was never renamed?;Artist;Guide;Adventurer;None of them;D
z;3;Which of the following was never the name of the starting rank on MCME?;Droog;Thrall;Member;Adventurer;C
z;3;Which of these players already held the Enforcer and the Designer rank?;lizzy_;Credoo;Kulmo;JordD04;A
z;3;Which of these players never held the Valar rank?;Credoo;ryanturambar;Iru_;Wollip666;D
z;3;Which tool was mainly used to create the new MCME map?;WorldEdit;WorldPainter;McEdit;WorldMachine;B
z;4;The MCME Designer Rank was once split into 3 ranks, which ones?;Steward;Artisan;Terraformer;Foreman;ABD
z;4;Which of the following (Ex-)Guides are female?;Mingthemusical;Arkengard;Jesskuu;Ooitsbirdo;AC
z;4;Which of the following were never ranks on MCME?;Trainee;Terraformer;Quartermaster;Lore Master;B
zw;3;Which MCME member lives closest to where Tolkien died?;Smaug_Niphredil;thomasd19;ooitsbirdo;JordD04;A
hjz;3;On MCME, in which village can you find the Old Triangle Inn?;Stock;Sackville;Oatbarton;Brockenborings;D
fgadvq;4;Which of the following beings were NOT created by Eru Illuvatar?;Humans;Dwarves;Elves;Orcs;BD
